date,car_num,station_loca,check_time,how_much
2017-12-16,VI-3257,45,01:24,28.74434798
2017-12-16,ZN-5742,46,04:48,30.02033469
2017-12-16,HX-2108,33,03:40,34.66974203
2017-12-16,UN-5526,41,15:18,28.27806979
2017-12-16,LL-3665,28,09:02,27.88364736
2017-12-16,CP-2993,1,12:13,30.73354262
2017-12-16,BJ-6052,32,17:18,27.09762179
2017-12-16,AU-7996,10,17:35,30.13765791
2017-12-16,VU-5761,21,12:21,30.54912231
2017-12-16,UF-2083,9,14:33,32.60941939
2017-12-16,VP-5424,4,01:10,25.20426678
2017-12-16,JR-5251,14,01:56,26.61643545
2017-12-16,BW-2512,42,05:59,32.64285954
2017-12-16,BG-3602,56,02:33,30.5085505
2017-12-16,MN-1786,56,21:28,24.08352359
2017-12-16,FU-9270,32,12:09,28.67556002
2017-12-16,UM-9163,6,13:01,29.10178467
2017-12-16,CD-1470,23,19:37,31.3152784
2017-12-16,GX-3670,41,13:57,38.59214393
2017-12-16,XM-1344,16,13:04,20.14243946
2017-12-16,AU-2199,49,22:42,34.12651815
2017-12-16,VQ-5715,53,20:16,34.39579835
2017-12-16,JB-2147,55,22:27,34.82387071
2017-12-16,XW-8161,1,21:42,27.43221807
2017-12-16,ER-5729,54,09:03,24.23496705
2017-12-16,OE-4519,42,02:27,25.23400864
2017-12-16,MA-7729,3,09:22,31.61224813
2017-12-16,ZW-8789,46,07:14,29.64647816
2017-12-16,GF-5450,25,13:01,31.8643407
2017-12-16,VI-1341,26,15:26,33.44201645
2017-12-16,QL-7506,13,19:30,31.34267851
2017-12-16,UL-2916,33,07:01,28.78384446
2017-12-16,FR-8953,5,21:28,36.29566942
2017-12-16,VQ-2152,16,04:08,31.13801755
2017-12-16,ZL-8176,20,20:22,27.06488876
2017-12-16,GE-8541,24,05:37,26.73625662
2017-12-16,QI-1974,27,11:22,35.16535033
2017-12-16,UW-2905,49,04:41,29.39490204
2017-12-16,CV-3640,38,13:07,29.66174382
2017-12-16,EO-7838,58,22:19,28.8539588
2017-12-16,IA-3912,41,19:32,28.22691079
2017-12-16,ND-6899,7,10:06,31.16342112
2017-12-16,XU-8272,15,04:27,22.6603266
2017-12-16,JW-3881,50,00:27,36.53189046
2017-12-16,GQ-1216,7,15:33,37.19029768
2017-12-16,FX-7890,14,00:52,29.39590083
2017-12-16,AW-5455,9,18:36,30.79669952
2017-12-16,HP-9830,19,03:04,31.19953371
2017-12-16,KH-6169,33,17:35,36.28432063
2017-12-16,RF-8464,26,23:58,30.02728777
2017-12-16,EP-7217,26,11:03,34.86395304
2017-12-16,ZK-2558,20,02:36,33.93438614
2017-12-16,SJ-2498,14,18:26,24.75024513
2017-12-16,CG-4379,56,15:33,30.12799335
2017-12-16,FZ-7426,51,02:29,29.48262985
2017-12-16,BB-2082,13,14:23,27.17740083
2017-12-16,HC-3511,24,08:19,34.97799297
2017-12-16,TX-6032,25,04:45,29.43384847
2017-12-16,KP-7958,36,00:29,27.67174573
2017-12-16,JM-1263,43,04:02,27.90990338
2017-12-16,MQ-5224,40,04:13,32.06458891
2017-12-16,VI-2313,42,19:05,35.83574581
2017-12-16,VW-5744,14,11:19,28.45566353
2017-12-16,MU-7411,36,10:32,28.94499815
2017-12-16,DL-2991,31,09:44,42.3272787
2017-12-16,OI-4056,31,10:13,35.41081036
2017-12-16,KV-6420,39,23:26,29.31201875
2017-12-16,EF-1079,7,08:13,27.38174895
2017-12-16,XG-2495,23,02:39,32.15247259
2017-12-16,CI-7914,24,01:06,35.58224129
2017-12-16,BR-6655,9,00:44,24.23209235
2017-12-16,HQ-5573,51,22:16,29.48251743
2017-12-16,AK-8033,27,04:25,28.26528685
2017-12-16,RE-8983,29,15:15,35.25566365
2017-12-16,YU-3965,16,02:12,29.90766029
2017-12-16,TR-8614,31,13:34,34.11290242
2017-12-16,PW-4573,44,04:42,30.05591034
2017-12-16,BQ-5927,37,13:35,27.83895536
2017-12-16,ED-5289,25,19:25,27.35753193
2017-12-16,ML-7957,9,11:00,30.80817893
2017-12-16,BB-3769,36,13:51,27.30450036
2017-12-16,CF-7707,18,01:02,41.2642214
2017-12-16,DB-1823,30,09:59,33.7257048
2017-12-16,ZN-8264,33,20:37,22.2016558
2017-12-16,SP-8856,56,04:26,25.66969297
2017-12-16,RD-8322,45,00:55,37.87682415
2017-12-16,CP-5760,6,16:51,32.91982361
2017-12-16,ZS-7739,32,07:15,34.32637867
2017-12-16,JD-8922,1,13:39,39.86440821
2017-12-16,BJ-5248,15,18:16,28.75948756
2017-12-16,RN-2972,28,12:32,34.72995727
2017-12-16,VD-1499,28,19:42,30.13955486
2017-12-16,UW-8998,47,19:39,36.4819927
2017-12-16,EW-2902,50,19:01,32.69462609
2017-12-16,WN-5947,27,13:07,28.56462381
2017-12-16,FO-8054,13,03:38,31.66034257
2017-12-16,LD-3313,14,03:43,29.54084855
2017-12-16,CS-8844,38,10:43,29.74554711
2017-12-16,DR-4606,57,19:00,35.4542517
2017-12-16,MS-7477,56,05:25,22.83176743
2017-12-16,ED-8935,50,15:43,33.54207436
2017-12-16,HA-1369,4,22:12,35.96916127
2017-12-16,PO-5178,34,18:01,32.62645285
2017-12-16,SA-4039,25,21:53,28.10868164
2017-12-16,FR-5067,14,19:12,29.74816295
2017-12-16,PF-5716,11,13:50,37.11642052
2017-12-16,AR-3122,12,08:01,31.02227151
2017-12-16,XI-4722,12,19:28,26.38101486
2017-12-16,YU-6820,30,07:53,27.15787744
2017-12-16,IJ-3611,9,05:18,30.78804103
2017-12-16,IY-1288,37,08:15,28.79958115
2017-12-16,PA-4396,32,23:51,26.12781158
2017-12-16,QC-2343,30,02:35,33.04184508
2017-12-16,IL-6958,43,09:46,29.49789955
2017-12-16,VV-8461,2,06:28,26.88167125
2017-12-16,FC-1388,26,09:30,27.532305
2017-12-16,OC-6610,41,02:19,28.8554071
2017-12-16,FN-7178,27,09:39,27.14905798
2017-12-16,XA-6566,12,01:58,23.18609866
2017-12-16,EW-4700,40,03:28,29.05417072
2017-12-16,KJ-2200,4,12:07,24.9742028
2017-12-16,DU-2959,19,15:31,39.67318649
2017-12-16,FX-5712,12,17:07,35.57138675
2017-12-16,MH-3989,44,07:10,25.98407639
2017-12-16,FV-2185,25,10:03,33.06979535
2017-12-16,EF-4296,54,00:25,32.80804339
2017-12-16,LK-5118,23,17:14,33.8648536
2017-12-16,SJ-3156,3,12:17,32.81489574
2017-12-16,YX-1446,1,03:40,33.77356117
2017-12-16,OL-5381,39,21:23,28.32189283
2017-12-16,DT-3504,3,20:51,31.69341507
2017-12-16,QI-7701,1,19:44,34.59182966
2017-12-16,RW-5584,7,23:53,34.08025757
2017-12-16,RN-8470,10,06:22,31.24744979
2017-12-16,AC-8970,38,05:47,30.80019151
2017-12-16,HM-3903,40,13:36,30.90847488
2017-12-16,KA-7826,56,00:04,28.12722513
2017-12-16,QU-7321,40,07:47,29.15746157
2017-12-16,FA-8202,8,15:28,30.74313746
2017-12-16,EN-5428,33,19:58,33.8365185
2017-12-16,RY-9155,46,17:55,32.31451904
2017-12-16,OU-1760,43,08:05,30.58926767
2017-12-16,CR-3538,12,18:03,30.81082253
2017-12-16,KZ-5576,46,07:55,29.7911454
2017-12-16,PC-7373,54,02:29,32.52542256
2017-12-16,JI-4987,12,10:04,27.16612077
2017-12-16,GF-6231,25,20:35,34.36096168
2017-12-16,UH-1916,37,03:51,36.66961515
2017-12-16,PZ-2768,15,23:17,34.55599806
2017-12-16,HA-4704,5,13:16,28.97815807
2017-12-16,EK-4168,55,10:16,24.00942545
2017-12-16,FY-4615,56,15:58,34.04005723
2017-12-16,IJ-7323,41,09:38,32.9562703
2017-12-16,AQ-2084,40,20:13,25.32470392
2017-12-16,QQ-9134,3,11:56,28.53980217
2017-12-16,JO-7584,15,09:27,32.84006006
2017-12-16,GG-3765,42,01:34,29.01852413
2017-12-16,JS-7849,23,21:22,27.31887472
2017-12-16,RC-9880,52,13:52,32.30060508
2017-12-16,KD-3477,28,05:19,30.31412139
2017-12-16,BC-5039,11,00:56,27.4285569
2017-12-16,EW-9534,49,23:25,29.20789349
2017-12-16,WM-9054,3,16:15,34.93288025
2017-12-16,ZN-2688,34,18:54,24.88626787
2017-12-16,WO-5592,12,19:58,32.1115246
2017-12-16,YS-8058,36,20:41,30.5407316
2017-12-16,UY-1260,29,17:44,27.86376898
2017-12-16,LT-1470,43,14:51,29.5481392
2017-12-16,XH-2545,38,12:46,29.19776766
2017-12-16,OJ-9082,11,07:21,34.33055475
2017-12-16,VK-4757,29,17:04,32.48961393
2017-12-16,PC-8441,38,10:31,28.83684155
2017-12-16,OW-3795,19,17:43,34.77415571
2017-12-16,DW-8781,7,23:18,34.07207145
2017-12-16,KX-4687,41,12:29,32.11762805
2017-12-16,WV-6149,10,17:52,25.32432444
2017-12-16,OZ-4144,34,01:51,22.8487814
2017-12-16,WI-3246,15,16:07,30.61027608
2017-12-16,WB-6968,26,17:17,39.29996555
2017-12-16,UM-9222,29,23:58,30.75559713
2017-12-16,KG-8840,53,23:41,29.28005614
2017-12-16,BX-2380,26,01:58,32.23147533
2017-12-16,NF-3877,38,13:06,21.41822569
2017-12-16,BF-4972,9,10:05,27.71202341
2017-12-16,WQ-1733,8,16:27,32.6975813
2017-12-16,QY-8772,30,16:36,38.12235328
2017-12-16,IE-3724,3,06:14,36.48053353
2017-12-16,RG-5385,30,18:48,34.92184656
2017-12-16,YG-3048,2,15:25,35.81284982
2017-12-16,BJ-3650,2,06:31,28.30328848
2017-12-16,JH-8860,42,11:44,29.98835041
2017-12-16,PL-7459,5,01:16,30.18932559
2017-12-16,HY-5682,33,11:36,32.12552148
2017-12-16,TK-5448,23,04:49,24.94661781
2017-12-16,LP-3800,47,06:46,29.75173087
2017-12-16,AB-8566,12,06:46,22.51352899
2017-12-16,YL-7158,56,03:44,31.62971937
2017-12-16,FT-3302,38,23:50,23.60279582
2017-12-16,LY-3784,46,15:37,21.1424236
2017-12-16,VG-5857,12,16:58,26.40099211
2017-12-16,FA-2828,44,02:28,32.33250779
2017-12-16,EA-3699,33,06:28,30.30610573
2017-12-16,MW-5299,3,17:59,35.55136179
2017-12-16,SX-8924,36,08:16,28.34317644
2017-12-16,KP-5446,48,11:29,36.51658608
2017-12-16,BV-1387,56,14:26,26.18562875
2017-12-16,BA-3216,23,19:08,31.98944215
2017-12-16,UB-2940,27,01:25,37.72864204
2017-12-16,RW-3204,30,08:54,32.30030696
2017-12-16,SA-5488,31,22:26,31.5331276
2017-12-16,XF-4962,47,04:55,29.90550477
2017-12-16,JD-5745,48,10:10,30.66240287
2017-12-16,UW-9244,31,20:50,29.04908005
2017-12-16,RR-8374,31,03:07,36.05912647
2017-12-16,YM-9409,36,18:52,25.99165853
2017-12-16,UO-5564,38,06:35,34.01398496
2017-12-16,MX-1963,49,13:16,26.57949071
2017-12-16,JI-8614,41,22:30,34.13967546
2017-12-16,LG-4953,3,06:52,39.13005731
2017-12-16,MD-9466,17,00:45,30.91892383
2017-12-16,NZ-5870,27,05:50,36.4412371
2017-12-16,HG-2078,23,20:05,34.73186045
2017-12-16,FM-3008,46,18:46,29.8723615
2017-12-16,PN-6208,19,20:38,25.75479237
2017-12-16,VQ-6210,9,13:27,35.59737005
2017-12-16,MP-3646,41,00:55,26.14328845
2017-12-16,PF-5910,2,22:44,30.45325489
2017-12-16,GT-3943,36,17:06,26.54636223
2017-12-16,JU-6348,11,01:11,38.01943753
2017-12-16,UV-8665,17,11:27,27.59375989
2017-12-16,MD-2347,9,02:24,28.52585408
2017-12-16,AM-5265,20,17:43,32.65730079
2017-12-16,IM-6924,4,06:36,30.38778554
2017-12-16,TY-8601,54,05:57,31.44098
2017-12-16,CP-1948,51,20:01,28.03966441
2017-12-16,PH-4116,55,22:11,32.90837596
2017-12-16,AN-2246,5,12:52,28.82068895
2017-12-16,ON-1488,30,06:11,30.85915911
2017-12-16,RJ-3342,14,16:17,31.9749878
2017-12-16,CP-8218,18,00:43,27.64717104
2017-12-16,FD-9143,44,22:00,37.35221222
2017-12-16,AR-2331,44,04:52,36.79734156
2017-12-16,UG-8037,31,12:24,21.09521327
2017-12-16,XC-3132,25,16:36,24.36414997
2017-12-16,JV-3743,49,04:33,35.65848943
2017-12-16,BV-6604,36,05:20,33.42100136
2017-12-16,RC-2619,27,11:10,30.25491052
2017-12-16,ZC-3168,13,22:38,33.08204662
2017-12-16,FT-3076,51,11:17,32.52771915
2017-12-16,CF-2711,52,19:54,28.93670266
2017-12-16,EZ-2929,38,14:25,29.15242103
2017-12-16,XZ-1928,20,03:28,24.61918406
2017-12-16,QQ-2080,25,03:43,26.77421389
2017-12-16,MS-8460,38,16:47,36.31122028
2017-12-16,IY-7503,52,16:44,26.03688201
2017-12-16,IA-1607,43,18:47,32.4892897
2017-12-16,RB-5655,14,03:01,25.78636599
2017-12-16,MW-3378,46,19:38,27.32872271
2017-12-16,WN-9747,23,15:14,34.84038294
2017-12-16,RX-7026,19,21:03,33.97879028
2017-12-16,KZ-9811,46,00:43,27.14457203
2017-12-16,NT-4090,34,07:19,31.18582424
2017-12-16,YY-3065,46,06:40,28.74346652
2017-12-16,RM-3783,58,20:26,31.27320248
2017-12-16,GU-1134,36,19:18,32.30876793
2017-12-16,ES-5672,23,10:41,31.84766104
2017-12-16,BO-9953,26,04:35,26.69900852
2017-12-16,NM-6523,53,14:22,31.33475857
2017-12-16,ZN-3514,27,17:04,27.91706101
2017-12-16,WQ-6958,51,05:40,27.30166137
2017-12-16,WF-7652,22,14:50,18.91607669
2017-12-16,DH-5707,46,06:17,23.57936214
2017-12-16,CQ-2702,10,07:38,31.92180695
2017-12-16,MK-9930,50,17:28,28.42743124
2017-12-16,KU-7886,56,16:37,27.73784003
2017-12-16,HE-8725,28,15:59,26.77571741
2017-12-16,VB-1088,26,19:17,33.90053116
2017-12-16,DC-1120,10,22:34,27.28282714
2017-12-16,AN-3320,41,03:25,26.3011035
2017-12-16,US-5434,29,22:10,38.93096824
2017-12-16,UC-1959,35,04:23,31.68468892
2017-12-16,KF-3545,13,12:37,27.01712387
2017-12-16,LJ-6781,11,02:42,28.85824695
2017-12-16,RP-7447,35,02:17,33.20327053
2017-12-16,FJ-9254,7,22:56,30.05202624
2017-12-16,UC-8886,41,07:59,26.34581407
2017-12-16,UN-4104,14,23:33,21.48289636
2017-12-16,QE-8688,42,19:19,28.60204947
2017-12-16,HZ-2655,27,15:43,27.68903293
2017-12-16,OV-6908,39,04:13,29.51723178
2017-12-16,KE-6006,19,11:45,35.64773661
2017-12-16,KJ-7452,54,11:58,39.01131759
2017-12-16,TD-3095,13,11:29,15.3644463
2017-12-16,NN-7253,30,10:45,33.97887386
2017-12-16,DB-3676,40,07:38,24.42512122
2017-12-16,FW-4566,18,05:30,32.97714998
2017-12-16,YJ-5192,30,11:48,30.85207058
2017-12-16,GL-8939,35,07:23,31.42835442
2017-12-16,ER-1933,37,09:50,37.7437311
2017-12-16,EX-4885,46,11:15,24.25345244
2017-12-16,NW-3226,8,09:50,29.76864903
2017-12-16,LA-1835,38,01:03,37.61699291
2017-12-16,BW-3310,20,06:09,27.54985959
2017-12-16,IO-8814,15,02:21,24.37327573
2017-12-16,XO-6590,38,10:20,29.04764091
2017-12-16,SE-8071,29,12:59,28.53794676
2017-12-16,RL-8083,28,04:54,33.41861534
2017-12-16,XL-6383,35,16:09,34.66469374
2017-12-16,PI-1151,44,14:10,32.6854846
2017-12-16,AR-3993,12,17:38,26.10708655
2017-12-16,JY-1672,11,12:13,27.20285842
2017-12-16,VE-4654,31,13:29,35.70546061
2017-12-16,NI-9199,5,20:42,27.72354749
2017-12-16,DD-7669,21,09:02,24.9322698
2017-12-16,WN-6275,16,22:57,38.49753834
2017-12-16,FR-7794,26,23:32,28.69131973
2017-12-16,SW-2873,31,00:15,29.92177013
2017-12-16,SQ-1261,33,01:31,28.56282212
2017-12-16,LW-9896,6,15:35,36.22202544
2017-12-16,XN-2950,8,08:28,31.5669394
2017-12-16,AM-8465,41,22:07,33.57119778
2017-12-16,GG-8744,23,22:11,32.58567715
2017-12-16,PR-2748,44,10:16,27.60067579
2017-12-16,XF-1265,27,14:52,25.64472311
2017-12-16,BA-3009,15,01:43,28.91620848
2017-12-16,VZ-8683,25,20:53,27.79981443
2017-12-16,KK-9952,3,12:21,29.3388412
2017-12-16,GF-7796,18,19:36,30.04650934
2017-12-16,PP-1723,29,01:37,27.80818209
2017-12-16,VW-1861,50,05:25,24.91468492
2017-12-16,OE-6861,18,03:15,28.42196272
2017-12-16,KP-7074,47,14:27,41.96567791
2017-12-16,CP-3161,11,20:49,26.59576095
2017-12-16,JG-1924,16,19:34,30.21319838
2017-12-16,TK-5181,54,08:37,31.2009998
2017-12-16,GJ-8563,32,12:26,28.41583707
2017-12-16,ZM-9656,15,11:26,34.18099439
2017-12-16,HF-1132,17,10:20,27.14286173
2017-12-16,BH-3571,1,00:59,28.68451408
2017-12-16,CD-6199,42,23:48,28.83963743
2017-12-16,SV-5842,23,13:58,25.46382636
2017-12-16,RV-2526,7,00:11,31.10060583
2017-12-16,JI-4808,33,04:11,32.03554694
2017-12-16,LY-1610,11,19:07,28.63657396
2017-12-16,MQ-3004,46,17:10,26.54422851
2017-12-16,WR-8143,29,08:17,28.80360208
2017-12-16,XJ-4688,53,07:38,36.5181935
2017-12-16,AW-3181,22,03:58,33.71165153
2017-12-16,BQ-1860,7,21:37,44.08542043
2017-12-16,BI-4097,38,06:52,22.87612337
2017-12-16,RC-4372,48,03:07,32.13808859
2017-12-16,BE-2460,6,10:47,26.35091013
2017-12-16,VD-8779,11,09:17,22.94852717
2017-12-16,PT-4079,52,22:37,28.4930336
2017-12-16,XQ-7166,22,14:33,34.18553093
2017-12-16,QN-7202,29,06:27,24.94076373
2017-12-16,MV-6729,56,01:17,31.25914616
2017-12-16,RX-8127,11,08:10,30.14035677
2017-12-16,ZL-3576,32,01:24,31.20553237
2017-12-16,LV-7637,28,12:58,26.84419391
2017-12-16,SY-6401,33,07:44,35.8887079
2017-12-16,OJ-8762,50,14:59,26.49306487
2017-12-16,JZ-3363,23,04:50,32.7253526
2017-12-16,NB-4089,45,05:34,23.61223584
2017-12-16,ZJ-5142,2,21:51,34.58815246
2017-12-16,CP-1090,29,19:45,25.46136901
2017-12-16,SD-5877,3,22:06,31.35891538
2017-12-16,FM-2442,17,23:39,27.78499426
2017-12-16,CZ-9802,27,04:09,37.01093038
2017-12-16,OW-7704,50,07:26,29.98269132
2017-12-16,TG-9250,21,05:27,30.6370075
2017-12-16,LV-4993,18,19:08,27.28232267
2017-12-16,IE-3229,4,16:05,26.36443881
2017-12-16,BC-6710,43,10:31,26.49045785
2017-12-16,BU-2879,53,18:38,24.92220024
2017-12-16,DV-7229,14,12:30,33.92012019
2017-12-16,YQ-6559,31,13:16,27.85123903
2017-12-16,YK-1783,51,17:22,27.31297279
2017-12-16,PX-7473,55,21:54,25.48859092
2017-12-16,JD-9020,18,06:25,27.71968311
2017-12-16,XT-8013,55,08:05,31.55270489
2017-12-16,HN-5758,37,07:15,28.58563921
2017-12-16,TJ-1238,49,16:27,28.814768
2017-12-16,XN-1466,54,04:07,33.71657529
2017-12-16,UG-4010,55,21:55,32.36887744
2017-12-16,NE-2279,56,06:49,33.55665274
2017-12-16,NJ-5677,20,02:02,30.74104343
2017-12-16,KX-4843,52,02:51,27.58965603
2017-12-16,SF-1836,53,03:34,31.39912729
2017-12-16,RP-6413,3,09:21,28.2674287
2017-12-16,YJ-1879,49,15:52,29.87076653
2017-12-16,DK-9545,32,11:35,28.2030265
2017-12-16,CN-8073,30,20:45,30.56704029
2017-12-16,IV-2579,50,00:35,33.48443307
2017-12-16,JX-8308,25,14:39,29.80522328
2017-12-16,LC-7622,14,01:47,34.6762968
2017-12-16,BF-2448,36,12:13,36.32172481
2017-12-16,ZL-5317,20,14:53,31.27532882
2017-12-16,YA-2555,4,07:36,31.95679275
2017-12-16,LA-1017,57,00:42,28.59431293
2017-12-16,ST-3495,41,18:51,24.32500918
2017-12-16,XA-1971,6,05:23,31.1559591
2017-12-16,LJ-4476,26,23:07,30.23755681
2017-12-16,EI-4554,11,02:46,27.68334151
2017-12-16,XR-7355,54,21:19,31.4725689
2017-12-16,TC-6821,47,00:12,29.58695106
2017-12-16,UR-1642,27,17:39,31.6442926
2017-12-16,MD-5114,57,19:16,26.20213918
2017-12-16,QU-3692,18,18:18,27.85557293
2017-12-16,FM-3988,16,13:29,27.76448687
2017-12-16,TW-3075,43,00:15,24.52564173
2017-12-16,PY-2109,42,20:32,34.27162961
2017-12-16,YM-8799,9,09:07,26.39517381
2017-12-16,TD-8007,53,09:25,27.47515856
2017-12-16,LX-5353,51,22:21,32.69399709
2017-12-16,DE-4226,35,01:05,35.74313194
2017-12-16,KQ-1619,24,17:12,30.07105095
2017-12-16,CL-5011,53,03:52,26.99622874
2017-12-16,WX-7982,57,22:28,27.933788
2017-12-16,BM-9747,12,17:29,36.03536306
2017-12-16,VA-7690,17,06:58,31.00220013
2017-12-16,WV-8798,43,18:09,34.79550862
2017-12-16,KQ-6893,39,00:41,29.68424952
2017-12-16,QR-4745,34,10:59,27.9637888
2017-12-16,EQ-2702,38,23:54,32.92938082
2017-12-16,QF-6726,7,08:32,35.92018807
2017-12-16,UD-5302,45,09:58,32.49387939
2017-12-16,RI-4730,55,21:29,22.99760062
2017-12-16,ND-4230,29,05:14,31.24200659
2017-12-16,GE-5038,14,19:19,33.17890573
2017-12-16,CZ-7665,7,23:25,26.65040644
2017-12-16,JY-1813,9,00:50,30.29195205
2017-12-16,JR-1270,30,10:12,32.80247361
2017-12-16,BH-5729,5,23:26,26.38006763
2017-12-16,XA-6545,13,16:12,32.77809282
2017-12-16,GJ-2753,28,06:06,34.86561661
2017-12-16,YQ-3503,49,19:08,33.5825948
2017-12-16,EJ-9519,13,14:07,34.45984202
2017-12-16,CR-6741,2,22:44,26.33921728
2017-12-16,TY-4575,54,06:24,30.2348057
2017-12-16,QK-4184,30,08:39,29.31852986
2017-12-16,OU-5854,56,03:57,29.64052191
2017-12-16,YW-5534,13,10:29,35.99663701
2017-12-16,VK-2355,27,00:53,22.6775438
2017-12-16,OI-6973,19,09:15,30.90947427
2017-12-16,JA-2564,48,14:42,38.83996784
2017-12-16,QS-8204,2,18:09,31.76244236
2017-12-16,PM-5345,13,15:14,33.95144758
2017-12-16,YJ-4930,23,16:56,38.40483776
2017-12-16,FY-8994,17,02:24,35.39339526
2017-12-16,FT-3905,12,03:21,34.50281506
2017-12-16,SQ-4420,38,01:05,41.34769155
2017-12-16,VS-2567,50,06:53,31.2640418
2017-12-16,DD-8070,30,13:15,22.84499949
2017-12-16,QG-9179,2,12:53,30.75518737
2017-12-16,VI-6952,56,11:21,31.33841674
2017-12-16,EU-7884,35,13:52,28.58883064
2017-12-16,GG-7365,39,03:20,33.08792269
2017-12-16,WO-8758,46,13:18,28.78373254
2017-12-16,IU-3639,24,17:38,31.10139367
2017-12-16,HZ-8232,11,17:20,30.91803039
2017-12-16,QK-9128,56,00:48,34.85857565
2017-12-16,TY-2642,49,10:13,35.47117873
2017-12-16,CQ-5129,11,12:11,35.57660667
2017-12-16,BX-1879,25,17:20,26.61441276
2017-12-16,PR-3891,51,05:11,33.7823845
2017-12-16,NI-1340,26,03:54,33.79222207
2017-12-16,NJ-3882,13,17:05,31.26532954
2017-12-16,CO-7736,25,21:44,35.11114495
2017-12-16,KN-6713,45,11:10,32.67082368
2017-12-16,ZX-9750,27,06:51,28.9032208
2017-12-16,EO-2019,2,09:09,32.50652786
2017-12-16,EN-5632,27,19:34,30.63079276
2017-12-16,RL-6517,23,01:44,28.89963726
2017-12-16,CT-1309,9,16:28,32.06583006
2017-12-16,IL-8653,47,07:07,34.83361343
2017-12-16,WE-6122,46,01:43,39.24348025
2017-12-16,FL-3803,47,00:45,28.63698431
2017-12-16,GL-7577,41,10:01,16.61266891
2017-12-16,EC-2834,17,09:44,34.29968195
2017-12-16,EK-6113,34,08:36,31.93983914
2017-12-16,CU-2812,44,18:34,28.72150402
2017-12-16,QQ-8505,31,21:04,33.79340128
2017-12-16,HD-2524,56,03:06,32.19750709
2017-12-16,NB-5162,58,20:47,30.81745671
2017-12-16,QX-6481,36,00:36,24.31217844
2017-12-16,MA-6029,49,23:07,32.23865468
2017-12-16,LO-8538,46,14:35,32.51942287
2017-12-16,HR-6302,29,06:59,24.58902663
2017-12-16,RF-7893,20,02:29,32.2142913
2017-12-16,EP-7492,50,11:33,32.39173093
2017-12-16,WA-1973,37,07:21,28.02602092
2017-12-16,LF-3652,56,08:53,30.29491962
2017-12-16,FO-7127,47,14:40,28.03659919
2017-12-16,UM-6137,53,09:15,24.71824416
2017-12-16,VD-6719,31,13:39,26.66890084
2017-12-16,FO-9904,50,08:59,27.98168176
2017-12-16,PL-1165,18,09:48,33.42224473
2017-12-16,XR-9835,9,09:37,32.51533954
2017-12-16,CE-4308,51,02:25,38.90322495
2017-12-16,SW-5370,34,12:44,28.82218306
2017-12-16,PP-2350,21,21:51,23.07495704
2017-12-16,CW-7803,7,17:34,27.62617235
2017-12-16,CS-5356,27,00:58,25.37639581
2017-12-16,NX-1235,16,15:20,27.91848465
2017-12-16,SW-4649,56,11:25,29.84412994
2017-12-16,TT-3329,40,01:14,31.98396004
2017-12-16,SO-2732,21,14:23,27.56298602
2017-12-16,KE-3591,35,12:34,33.09768309
2017-12-16,XJ-9668,55,08:50,29.66564664
2017-12-16,TH-2167,19,17:16,27.80220678
2017-12-16,WP-1699,10,08:06,26.33342962
2017-12-16,YU-3368,35,16:11,22.86476518
2017-12-16,CF-6601,5,09:11,29.95619195
2017-12-16,DI-6071,40,17:29,23.87226953
2017-12-16,GB-7895,9,05:17,34.53497048
2017-12-16,CR-1993,57,08:09,29.01446386
2017-12-16,OP-1140,12,20:55,27.20887974
2017-12-16,PE-2876,57,14:26,33.17483346
2017-12-16,ST-8799,3,05:06,23.11867206
2017-12-16,NV-8284,48,02:13,33.10794547
2017-12-16,NG-2922,24,17:39,18.42689448
2017-12-16,FZ-2520,20,20:42,31.39875839
2017-12-16,HY-6883,19,17:43,24.87267739
2017-12-16,MA-8814,44,13:27,31.6564908
2017-12-16,WB-9806,21,15:06,31.62678709
2017-12-16,OS-5957,12,06:53,33.92075469
2017-12-16,SW-8782,6,03:18,28.4120184
2017-12-16,US-8056,36,03:56,27.33773173
2017-12-16,EE-3488,38,05:03,37.39511857
2017-12-16,DG-3160,23,06:17,31.09083907
2017-12-16,UY-6943,53,19:52,37.14993786
2017-12-16,FI-5475,29,13:38,32.84419815
2017-12-16,SV-2173,36,07:12,31.74917168
2017-12-16,SU-7810,23,16:33,28.04513394
2017-12-16,LL-5533,56,07:11,33.65768813
2017-12-16,LI-5121,55,14:38,22.39005808
2017-12-16,GS-2668,7,00:19,32.66477047
2017-12-16,AF-4075,26,18:08,31.84466549
2017-12-16,SD-6835,32,10:58,26.73105687
2017-12-16,LM-8100,24,19:23,31.72084364
2017-12-16,RZ-2888,14,12:07,33.41817581
2017-12-16,HE-9155,30,18:19,31.19022374
2017-12-16,TZ-8443,42,19:22,30.95992401
2017-12-16,DE-6955,15,22:29,28.48086512
2017-12-16,VB-1872,51,18:08,34.35504489
2017-12-16,OK-3188,30,12:36,30.27477696
2017-12-16,LP-8705,32,05:41,28.45499069
2017-12-16,GB-3023,7,17:28,27.34657281
2017-12-16,JR-4684,37,21:27,24.69163058
2017-12-16,SN-2375,53,02:00,36.15974586
2017-12-16,GW-3765,50,21:16,33.85982447
2017-12-16,NR-3657,16,12:19,30.62803964
2017-12-16,AS-8094,58,14:48,25.98323551
2017-12-16,PK-1534,45,14:38,22.04358253
2017-12-16,GT-9583,16,14:55,31.74057138
